,county,fips,state_abbrv,state,fips_state,year,population,prescription_rate,age_adjusted_mortality_range,avg_mortality_rate,change_mortality_rate,change_prescription_rate,latitude,longitude
932,"Warrick, IN",18173,IN,Indiana,18,2010,59850,94.1,4-5.9,4.95,0.0,8.099999999999994,38.07710048596491,-87.28523476315792
933,"Warrick, IN",18173,IN,Indiana,18,2011,60241,94.7,6-7.9,6.95,2.0,0.6000000000000085,38.07710048596491,-87.28523476315792
934,"Warrick, IN",18173,IN,Indiana,18,2012,60481,101.3,6-7.9,6.95,0.0,6.599999999999994,38.07710048596491,-87.28523476315792
935,"Warrick, IN",18173,IN,Indiana,18,2013,61089,95.5,6-7.9,6.95,0.0,-5.799999999999997,38.07710048596491,-87.28523476315792
936,"Warrick, IN",18173,IN,Indiana,18,2014,61267,89.6,6-7.9,6.95,0.0,-5.900000000000006,38.07710048596491,-87.28523476315792
937,"Warrick, IN",18173,IN,Indiana,18,2015,61897,85.4,6-7.9,6.95,0.0,-4.199999999999989,38.07710048596491,-87.28523476315792
938,"Warrick, IN",18173,IN,Indiana,18,2016,62498,83.4,8-9.9,8.95,1.9999999999999991,-2.0,38.07710048596491,-87.28523476315792
939,"Washington, IN",18175,IN,Indiana,18,2006,28164,88.0,8-9.9,8.95,,,38.59836540163935,-86.1197352868852
940,"Washington, IN",18175,IN,Indiana,18,2007,28236,101.3,8-9.9,8.95,0.0,13.299999999999997,38.59836540163935,-86.1197352868852
941,"Washington, IN",18175,IN,Indiana,18,2008,28298,116.5,10-11.9,10.95,2.0,15.200000000000003,38.59836540163935,-86.1197352868852
942,"Washington, IN",18175,IN,Indiana,18,2009,28144,120.4,10-11.9,10.95,0.0,3.9000000000000057,38.59836540163935,-86.1197352868852
943,"Washington, IN",18175,IN,Indiana,18,2010,28284,115.1,10-11.9,10.95,0.0,-5.300000000000011,38.59836540163935,-86.1197352868852
944,"Washington, IN",18175,IN,Indiana,18,2011,28178,117.7,12-13.9,12.95,2.0,2.6000000000000085,38.59836540163935,-86.1197352868852
945,"Washington, IN",18175,IN,Indiana,18,2012,27928,111.7,12-13.9,12.95,0.0,-6.0,38.59836540163935,-86.1197352868852
946,"Washington, IN",18175,IN,Indiana,18,2013,27814,104.7,14-15.9,14.95,2.0,-7.0,38.59836540163935,-86.1197352868852
947,"Washington, IN",18175,IN,Indiana,18,2014,27904,95.7,14-15.9,14.95,0.0,-9.0,38.59836540163935,-86.1197352868852
948,"Washington, IN",18175,IN,Indiana,18,2015,27827,92.7,16-17.9,16.95,2.0,-3.0,38.59836540163935,-86.1197352868852
949,"Washington, IN",18175,IN,Indiana,18,2016,27670,74.3,16-17.9,16.95,0.0,-18.400000000000006,38.59836540163935,-86.1197352868852
950,"Wayne, IN",18177,IN,Indiana,18,2006,69642,116.2,12-13.9,12.95,,,39.86194630163935,-85.02335519999998
951,"Wayne, IN",18177,IN,Indiana,18,2007,69365,121.5,14-15.9,14.95,2.0,5.299999999999997,39.86194630163935,-85.02335519999998
952,"Wayne, IN",18177,IN,Indiana,18,2008,69093,124.9,14-15.9,14.95,0.0,3.4000000000000057,39.86194630163935,-85.02335519999998
953,"Wayne, IN",18177,IN,Indiana,18,2009,68984,129.8,16-17.9,16.95,2.0,4.900000000000006,39.86194630163935,-85.02335519999998
954,"Wayne, IN",18177,IN,Indiana,18,2010,68900,129.7,16-17.9,16.95,0.0,-0.10000000000002274,39.86194630163935,-85.02335519999998
955,"Wayne, IN",18177,IN,Indiana,18,2011,68754,127.5,18-19.9,18.95,2.0,-2.1999999999999886,39.86194630163935,-85.02335519999998
956,"Wayne, IN",18177,IN,Indiana,18,2012,68287,130.7,18-19.9,18.95,0.0,3.1999999999999886,39.86194630163935,-85.02335519999998
957,"Wayne, IN",18177,IN,Indiana,18,2013,67839,132.9,20-21.9,20.95,2.0,2.200000000000017,39.86194630163935,-85.02335519999998
958,"Wayne, IN",18177,IN,Indiana,18,2014,67447,123.0,20-21.9,20.95,0.0,-9.900000000000006,39.86194630163935,-85.02335519999998
959,"Wayne, IN",18177,IN,Indiana,18,2015,67001,114.4,22-23.9,22.95,2.0,-8.599999999999994,39.86194630163935,-85.02335519999998
960,"Wayne, IN",18177,IN,Indiana,18,2016,66568,101.5,24-25.9,24.95,2.0,-12.900000000000006,39.86194630163935,-85.02335519999998
961,"Wells, IN",18179,IN,Indiana,18,2006,27872,77.0,6-7.9,6.95,,,40.72762001632653,-85.21539391224492
962,"Wells, IN",18179,IN,Indiana,18,2007,27836,77.1,6-7.9,6.95,0.0,0.09999999999999432,40.72762001632653,-85.21539391224492
963,"Wells, IN",18179,IN,Indiana,18,2008,27751,76.8,8-9.9,8.95,1.9999999999999991,-0.29999999999999716,40.72762001632653,-85.21539391224492
964,"Wells, IN",18179,IN,Indiana,18,2009,27620,73.8,8-9.9,8.95,0.0,-3.0,40.72762001632653,-85.21539391224492
965,"Wells, IN",18179,IN,Indiana,18,2010,27674,72.0,8-9.9,8.95,0.0,-1.7999999999999972,40.72762001632653,-85.21539391224492
966,"Wells, IN",18179,IN,Indiana,18,2011,27751,73.6,10-11.9,10.95,2.0,1.5999999999999943,40.72762001632653,-85.21539391224492
967,"Wells, IN",18179,IN,Indiana,18,2012,27705,83.3,10-11.9,10.95,0.0,9.700000000000003,40.72762001632653,-85.21539391224492
968,"Wells, IN",18179,IN,Indiana,18,2013,27733,81.6,10-11.9,10.95,0.0,-1.7000000000000028,40.72762001632653,-85.21539391224492
969,"Wells, IN",18179,IN,Indiana,18,2014,27827,79.7,12-13.9,12.95,2.0,-1.8999999999999915,40.72762001632653,-85.21539391224492
970,"Wells, IN",18179,IN,Indiana,18,2015,27964,79.8,12-13.9,12.95,0.0,0.09999999999999432,40.72762001632653,-85.21539391224492
971,"Wells, IN",18179,IN,Indiana,18,2016,27949,75.5,12-13.9,12.95,0.0,-4.299999999999997,40.72762001632653,-85.21539391224492
972,"White, IN",18181,IN,Indiana,18,2006,24830,77.7,6-7.9,6.95,,,40.75363504468084,-86.81734387021277
973,"White, IN",18181,IN,Indiana,18,2007,24762,84.1,8-9.9,8.95,1.9999999999999991,6.3999999999999915,40.75363504468084,-86.81734387021277
974,"White, IN",18181,IN,Indiana,18,2008,24871,83.0,8-9.9,8.95,0.0,-1.0999999999999943,40.75363504468084,-86.81734387021277
975,"White, IN",18181,IN,Indiana,18,2009,24573,87.3,8-9.9,8.95,0.0,4.299999999999997,40.75363504468084,-86.81734387021277
976,"White, IN",18181,IN,Indiana,18,2010,24684,88.9,10-11.9,10.95,2.0,1.6000000000000085,40.75363504468084,-86.81734387021277
977,"White, IN",18181,IN,Indiana,18,2011,24506,92.1,10-11.9,10.95,0.0,3.1999999999999886,40.75363504468084,-86.81734387021277
978,"White, IN",18181,IN,Indiana,18,2012,24395,98.6,10-11.9,10.95,0.0,6.5,40.75363504468084,-86.81734387021277
979,"White, IN",18181,IN,Indiana,18,2013,24339,99.9,12-13.9,12.95,2.0,1.3000000000000114,40.75363504468084,-86.81734387021277
980,"White, IN",18181,IN,Indiana,18,2014,24408,96.4,12-13.9,12.95,0.0,-3.5,40.75363504468084,-86.81734387021277
981,"White, IN",18181,IN,Indiana,18,2015,24293,89.5,14-15.9,14.95,2.0,-6.900000000000006,40.75363504468084,-86.81734387021277
982,"White, IN",18181,IN,Indiana,18,2016,23999,83.0,14-15.9,14.95,0.0,-6.5,40.75363504468084,-86.81734387021277
983,"Whitley, IN",18183,IN,Indiana,18,2006,32597,97.9,4-5.9,4.95,,,41.14764068378379,-85.49544763783786
984,"Whitley, IN",18183,IN,Indiana,18,2007,32853,106.8,4-5.9,4.95,0.0,8.899999999999991,41.14764068378379,-85.49544763783786
985,"Whitley, IN",18183,IN,Indiana,18,2008,33047,113.4,6-7.9,6.95,2.0,6.6000000000000085,41.14764068378379,-85.49544763783786
986,"Whitley, IN",18183,IN,Indiana,18,2009,33125,114.4,6-7.9,6.95,0.0,1.0,41.14764068378379,-85.49544763783786
987,"Whitley, IN",18183,IN,Indiana,18,2010,33348,113.8,6-7.9,6.95,0.0,-0.6000000000000085,41.14764068378379,-85.49544763783786
988,"Whitley, IN",18183,IN,Indiana,18,2011,33305,117.6,6-7.9,6.95,0.0,3.799999999999997,41.14764068378379,-85.49544763783786
989,"Whitley, IN",18183,IN,Indiana,18,2012,33287,119.0,8-9.9,8.95,1.9999999999999991,1.4000000000000057,41.14764068378379,-85.49544763783786
990,"Whitley, IN",18183,IN,Indiana,18,2013,33242,118.3,8-9.9,8.95,0.0,-0.7000000000000028,41.14764068378379,-85.49544763783786
991,"Whitley, IN",18183,IN,Indiana,18,2014,33412,110.3,8-9.9,8.95,0.0,-8.0,41.14764068378379,-85.49544763783786
992,"Whitley, IN",18183,IN,Indiana,18,2015,33406,104.1,10-11.9,10.95,2.0,-6.200000000000003,41.14764068378379,-85.49544763783786
993,"Whitley, IN",18183,IN,Indiana,18,2016,33449,93.7,10-11.9,10.95,0.0,-10.399999999999991,41.14764068378379,-85.49544763783786
