FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|CENSUS_CODE|CENSUS_CLASS_CODE|GSA_CODE|OPM_CODE|STATE_NUMERIC|STATE_ALPHA|COUNTY_SEQUENCE|COUNTY_NUMERIC|COUNTY_NAME|PRIMARY_LATITUDE|PRIMARY_LONGITUDE|DATE_CREATED|DATE_EDITED
445366|Waldron|Populated Place|79568|U5|5058|185058145|18|IN|1|145|Shelby|39.4536601|-85.6669211|02/14/1979|11/19/2014
445368|Walesboro|Populated Place|79604|U6|||18|IN|1|005|Bartholomew|39.1453297|-85.9144315|02/14/1979|
445380|Walker Park|Populated Place|79676|U6|||18|IN|1|085|Kosciusko|41.3294905|-85.7533219|02/14/1979|
445383|Walkerville|Populated Place|79712|U4|||18|IN|1|145|Shelby|39.527826|-85.7630346|02/14/1979|
445387|Wallace|Populated Place|79730|P1|5070|185070045|18|IN|1|045|Fountain|39.986431|-87.1483431|02/14/1979|03/20/2008
445394|Wallace Junction|Populated Place|79748|U6|||18|IN|1|119|Owen|39.4636575|-86.7269501|02/14/1979|
445398|Wallen|Populated Place|79766|U6|||18|IN|1|003|Allen|41.1611596|-85.166083|02/14/1979|
445403|Walnut|Populated Place|79802|U6|||18|IN|1|099|Marshall|41.176154|-86.2119455|02/14/1979|11/19/2014
445420|Walnut Gardens|Populated Place|79856|U6|||18|IN|1|015|Carroll|40.6989274|-86.7544555|02/14/1979|
445421|Walnut Grove|Populated Place|79874|U6|||18|IN|1|057|Hamilton|40.1619822|-85.9397049|02/14/1979|
445437|Walnut Ridge|Populated Place|79946|U6|||18|IN|1|079|Jennings|38.9250555|-85.5560759|02/14/1979|
445453|Walton|Populated Place|79964|P1|5080|185080017|18|IN|1|017|Cass|40.6608726|-86.24194|02/14/1979|03/20/2008
445456|Wanatah|Populated Place|80018|P1|5085|185085091|18|IN|1|091|LaPorte|41.4305964|-86.898358|02/14/1979|03/20/2008
445479|Warren|Populated Place|80108|P1|5090|185090069|18|IN|1|069|Huntington|40.6828226|-85.4271953|02/14/1979|11/19/2014
445482|Warren Park|Populated Place|80234|P1|5100|185100097|18|IN|1|097|Marion|39.7819866|-86.0502615|02/14/1979|03/20/2008
445485|Warrenton|Populated Place|80252|U6|||18|IN|1|051|Gibson|38.1730994|-87.5327965|02/14/1979|
445486|Warrington|Populated Place|80288|U6|||18|IN|1|059|Hancock|39.9075438|-85.6338649|02/14/1979|
445487|Warsaw|Populated Place|80306|P1|5110|185110085|18|IN|1|085|Kosciusko|41.2381001|-85.8530469|02/14/1979|03/20/2008
445496|Washington|Populated Place|80504|P1|5120|185120027|18|IN|1|027|Daviess|38.6592152|-87.172789|02/14/1979|03/20/2008
445498|Washington Center|Populated Place|81170|U6|||18|IN|1|183|Whitley|41.0483793|-85.5094228|02/14/1979|
445507|Washington Place|Populated Place|81188|U4|||18|IN|1|097|Marion|39.7769866|-86.0163715|02/14/1979|
445536|Waterford|Populated Place|81242|U6|||18|IN|1|091|LaPorte|41.6714294|-86.8450276|02/14/1979|
445538|Waterford Mills|Populated Place|81260|U6|||18|IN|1|039|Elkhart|41.5431048|-85.830549|02/14/1979|11/19/2014
445540|Waterloo|Populated Place|81325|U6|||18|IN|1|081|Johnson|39.5625475|-86.1974884|02/14/1979|
445541|Waterloo|Populated Place|81296|U6|5130|185130041|18|IN|1|041|Fayette|39.7036583|-85.1030192|02/14/1979|
445542|Waterloo|Populated Place|81278|P1|5130|185130033|18|IN|1|033|DeKalb|41.4319946|-85.0199666|02/14/1979|11/19/2014
445551|Watson|Populated Place|81404|U6|5135|185135019|18|IN|1|019|Clark|38.3486789|-85.6999626|02/14/1979|
445562|Waugh|Populated Place|81422|U6|5137|185137011|18|IN|1|011|Boone|40.084483|-86.3066624|02/14/1979|
445564|Waveland|Populated Place|81458|P1|5140|185140107|18|IN|1|107|Montgomery|39.876988|-87.0444548|02/14/1979|03/20/2008
445565|Waverly|Populated Place|81494|U6|||18|IN|1|109|Morgan|39.5569917|-86.2713792|02/14/1979|11/19/2014
445567|Waverly Woods|Populated Place|81512|U6|||18|IN|1|109|Morgan|39.5514363|-86.2697125|02/14/1979|
445568|Wawaka|Populated Place|81530|U6|5145|185145113|18|IN|1|113|Noble|41.4569936|-85.4822038|02/14/1979|
445569|Wawasee Village|Populated Place|81540|U6|||18|IN|1|085|Kosciusko|41.4144921|-85.7474892|02/14/1979|
445571|Wawpecong|Populated Place|81584|U6|||18|IN|1|103|Miami|40.5783728|-86.0422123|02/14/1979|
445573|Waycross|Populated Place|81595|U6|||18|IN|1|013|Brown|39.3036588|-86.3441594|02/14/1979|
445579|Wayne Center|Populated Place|81962|U6|||18|IN|1|113|Noble|41.4817166|-85.2508083|02/14/1979|
445580|Waynedale|Populated Place|81980|U4|||18|IN|1|003|Allen|41.0219923|-85.1755266|02/14/1979|
445582|Waynesburg|Populated Place|82016|U6|||18|IN|1|031|Decatur|39.2111627|-85.6694219|02/14/1979|
445583|Waynesville|Populated Place|82034|U6|||18|IN|1|005|Bartholomew|39.1150521|-85.8916509|02/14/1979|
445584|Waynetown|Populated Place|82052|P1|5150|185150107|18|IN|1|107|Montgomery|40.0875413|-87.0597307|02/14/1979|03/20/2008
445595|Weaver|Populated Place|82080|U6|||18|IN|1|053|Grant|40.4653167|-85.7291452|02/14/1979|
445618|Webers Landing|Populated Place|82090|U6|||18|IN|1|087|LaGrange|41.5389389|-85.3941459|02/14/1979|
445619|Webster|Populated Place|82142|U6|5152|185152177|18|IN|1|177|Wayne|39.9033804|-84.9452399|02/14/1979|11/19/2014
445630|Weddleville|Populated Place|82170|U6|||18|IN|1|071|Jackson|38.8386641|-86.2202621|02/14/1979|
445638|Wegan|Populated Place|82178|U6|||18|IN|1|071|Jackson|38.826999|-86.0191454|02/14/1979|
445662|Wellington Heights|Populated Place|82214|U4|||18|IN|1|145|Shelby|39.5175484|-85.7633124|02/14/1979|
445663|Wells|Populated Place|82232|U6|||18|IN|1|103|Miami|40.7322633|-86.111104|02/14/1979|
445669|Wellsboro|Populated Place|82250|U6|||18|IN|1|091|LaPorte|41.497265|-86.7652996|02/14/1979|11/19/2014
445670|Wellsburg|Populated Place|82260|U6|||18|IN|1|179|Wells|40.6661573|-85.2216377|02/14/1979|
445688|Wesley|Populated Place|82286|U6|||18|IN|1|107|Montgomery|40.0678201|-87.0066748|02/14/1979|
445708|Wesley Manor|Populated Place|82295|U6|||18|IN|1|023|Clinton|40.2964253|-86.5119462|02/14/1979|
445727|West Brook Downs|Populated Place|82430|U6|||18|IN|1|105|Monroe|39.2144907|-86.6011109|02/14/1979|
445730|West Clinton|Populated Place|82520|U6|||18|IN|1|165|Vermillion|39.6944803|-87.5252986|02/14/1979|
445731|West College Corner|Populated Place|82556|P1|5170|185170161|18|IN|1|161|Union|39.5675514|-84.8160671|02/14/1979|03/20/2008
445734|West Dana|Populated Place|82592|U6|||18|IN|1|165|Vermillion|39.803092|-87.524464|02/14/1979|
445737|West Elwood|Populated Place|82610|U6|||18|IN|1|159|Tipton|40.279761|-85.8605364|02/14/1979|
445737|West Elwood|Populated Place|82610|U6|||18|IN|2|095|Madison|40.279761|-85.8605364|02/14/1979|
445765|West Franklin|Populated Place|82736|U6|||18|IN|1|129|Posey|37.8950423|-87.7127973|02/14/1979|11/19/2014
445771|West Harrison|Populated Place|82790|P1|5190|185190029|18|IN|1|029|Dearborn|39.2608882|-84.8207849|02/14/1979|11/19/2014
445775|West Lafayette|Populated Place|82862|P1|5200|185200157|18|IN|1|157|Tippecanoe|40.4258686|-86.9080655|02/14/1979|11/19/2014
445780|West Lebanon|Populated Place|82934|P1|5210|185210171|18|IN|1|171|Warren|40.2700369|-87.38668|02/14/1979|11/19/2014
445783|West Liberty|Populated Place|82952|U6|||18|IN|1|067|Howard|40.4305941|-85.8905391|02/14/1979|11/19/2014
445790|West Middleton|Populated Place|83042|U6|5213|185213067|18|IN|1|067|Howard|40.4394821|-86.2161057|02/14/1979|11/19/2014
445793|West Muncie|Populated Place|83078|U6|||18|IN|1|035|Delaware|40.1708769|-85.4813616|02/14/1979|
445794|West Newton|Populated Place|83096|U4|5214|185214097|18|IN|1|097|Marion|39.6531014|-86.2827682|02/14/1979|11/19/2014
445795|West Noblesville|Populated Place|83114|U4|||18|IN|1|057|Hamilton|40.048092|-86.0208181|02/14/1979|
445798|West Petersburg|Populated Place|83186|U4|||18|IN|1|125|Pike|38.487549|-87.2891803|02/14/1979|
445815|West Terre Haute|Populated Place|83384|P1|5230|185230167|18|IN|1|167|Vigo|39.4650363|-87.450021|02/14/1979|03/20/2008
445818|West Union|Populated Place|83402|U6|||18|IN|1|121|Parke|39.8436502|-87.3366816|02/14/1979|11/19/2014
445827|Westchester|Populated Place|82466|U6|||18|IN|1|075|Jay|40.4983791|-84.8949657|02/14/1979|
445828|Westchester|Populated Place|82448|U4|||18|IN|1|003|Allen|41.0267148|-85.1285812|02/14/1979|
445829|Westchester Estates|Populated Place|82495|U6|||18|IN|1|097|Marion|39.8972628|-86.2077677|02/14/1979|
445830|Western Acres|Populated Place|82628|U4|||18|IN|1|127|Porter|41.5992048|-87.0836439|02/14/1979|
445832|Western Village|Populated Place|82682|U4|||18|IN|1|095|Madison|40.1080968|-85.7171989|02/14/1979|
445833|Westfield|Populated Place|82700|P1|5180|185180057|18|IN|1|057|Hamilton|40.0428151|-86.1274888|02/14/1979|03/20/2008
445835|Westhill|Populated Place|82826|U6|||18|IN|1|127|Porter|41.464761|-87.097253|02/14/1979|
445840|Westlawn|Populated Place|82898|U6|||18|IN|1|003|Allen|41.0803258|-85.2274726|02/14/1979|
445846|Westmoor|Populated Place|83060|U6|||18|IN|1|003|Allen|41.0692147|-85.2105277|02/14/1979|
445854|Westover|Populated Place|83130|U6|||18|IN|1|097|Marion|39.8994851|-86.2274906|02/14/1979|
445855|Westphalia|Populated Place|83204|U5|5215|185215083|18|IN|1|083|Knox|38.8628239|-87.2255694|02/14/1979|01/29/2011
445856|Westpoint|Populated Place|83222|U3|5216|185216157|18|IN|1|157|Tippecanoe|40.3450364|-87.0430655|02/14/1979|11/19/2014
445857|Westport|Populated Place|83276|P1|5220|185220031|18|IN|1|031|Decatur|39.1758853|-85.5730273|02/14/1979|03/20/2008
445859|Westside|Populated Place|83330|U4|||18|IN|1|029|Dearborn|39.0639465|-84.9071738|02/14/1979|
445865|Westville|Populated Place|83420|P1|5240|185240091|18|IN|1|091|LaPorte|41.5414297|-86.9005825|02/14/1979|11/19/2014
445866|Westwood|Populated Place|83465|U6|||18|IN|1|097|Marion|39.7867106|-86.3263812|02/14/1979|
445867|Westwood|Populated Place|83456|U6|||18|IN|1|065|Henry|39.9192128|-85.4169159|02/14/1979|
445877|Wheatfield|Populated Place|83528|P1|5250|185250073|18|IN|1|073|Jasper|41.193094|-87.0555805|02/14/1979|11/19/2014
445878|Wheatland|Populated Place|83564|P1|5260|185260083|18|IN|1|083|Knox|38.6636588|-87.3094598|02/14/1979|03/20/2008
445880|Wheatonville|Populated Place|83582|U6|||18|IN|1|173|Warrick|38.1872669|-87.461405|02/14/1979|
445882|Wheeler|Populated Place|83600|U5|5261|185261127|18|IN|1|127|Porter|41.5117046|-87.1792001|02/14/1979|01/29/2011
445895|Wheeling|Populated Place|83636|U6|||18|IN|1|035|Delaware|40.3636534|-85.4641388|02/14/1979|11/19/2014
445896|Wheeling|Populated Place|83618|U6|||18|IN|1|015|Carroll|40.5661486|-86.3916641|02/14/1979|11/19/2014
445913|Whitaker|Populated Place|83708|U6|5267|185267109|18|IN|1|109|Morgan|39.3797687|-86.6075007|02/14/1979|
445916|Whitcomb|Populated Place|83726|U6|||18|IN|1|047|Franklin|39.4483847|-84.9369025|02/14/1979|
445918|Whitcomb Heights|Populated Place|83762|U6|||18|IN|1|167|Vigo|39.4883691|-87.4547433|02/14/1979|
445964|White Sulphur Springs|Populated Place|84025|U6|||18|IN|1|125|Pike|38.3856066|-87.0919484|02/14/1979|11/23/2009
445970|Whiteland|Populated Place|83816|P1|5270|185270081|18|IN|1|081|Johnson|39.5500485|-86.0797079|02/14/1979|03/20/2008
445976|Whiteoak|Populated Place|83834|U6|||18|IN|1|125|Pike|38.4094948|-87.1463955|02/14/1979|
445978|Whitestown|Populated Place|84014|P1|5280|185280011|18|IN|1|011|Boone|39.9972626|-86.3458296|02/14/1979|11/19/2014
445979|Whitesville|Populated Place|84032|U6|||18|IN|1|107|Montgomery|39.9653216|-86.8336183|02/14/1979|11/19/2014
445985|Whitfield|Populated Place|84104|U6|||18|IN|1|101|Martin|38.6186619|-86.9127796|02/14/1979|11/19/2014
445988|Whiting|Populated Place|84122|P1|5300|185300089|18|IN|1|089|Lake|41.6797578|-87.4944873|02/14/1979|11/19/2014
446010|Wilbur|Populated Place|84176|U6|||18|IN|1|109|Morgan|39.5161584|-86.4886075|02/14/1979|
446022|Wilders|Populated Place|84212|U6|||18|IN|1|091|LaPorte|41.2667065|-86.8961323|02/14/1979|11/19/2014
446033|Wilfred|Populated Place|84284|U6|||18|IN|1|153|Sullivan|39.1867079|-87.352518|02/14/1979|11/19/2014
446041|Wilkinson|Populated Place|84302|P1|5310|185310059|18|IN|1|059|Hancock|39.8858775|-85.6088646|02/14/1979|03/20/2008
446056|Williams|Populated Place|84320|U6|||18|IN|1|001|Adams|40.9189367|-84.9752449|02/14/1979|
446069|Williams Creek|Populated Place|84374|P1|5320|185320097|18|IN|1|097|Marion|39.8997622|-86.1502659|02/14/1979|03/20/2008
446088|Williamsport|Populated Place|84410||5330|185330171|18|IN|1|171|Warren|40.2883704|-87.2938999|02/14/1979|12/06/2013
446089|Williamstown|Populated Place|84446|U6|||18|IN|1|031|Decatur|39.4528266|-85.4691367|02/14/1979|11/19/2014
446089|Williamstown|Populated Place|84446|U6|||18|IN|2|139|Rush|39.4528266|-85.4691367|02/14/1979|11/19/2014
446091|Willis|Populated Place|84455|U6|||18|IN|1|083|Knox|38.5533815|-87.3572386|02/14/1979|
446094|Willisville|Populated Place|84464|U6|||18|IN|1|125|Pike|38.4508822|-87.2955687|02/14/1979|
446097|Willow Branch|Populated Place|84482|U6|5338|185338059|18|IN|1|059|Hancock|39.8761543|-85.6844211|02/14/1979|
446099|Willow Creek|Populated Place|84518|U4|||18|IN|1|127|Porter|41.5864263|-87.183368|02/14/1979|
446112|Willowbrook Estates|Populated Place|84500|U6|||18|IN|1|109|Morgan|39.4775478|-86.364993|02/14/1979|
446116|Wilmington|Populated Place|84572|U6|||18|IN|1|029|Dearborn|39.0625573|-84.9466193|02/14/1979|
446117|Wilmot|Populated Place|84608|U6|||18|IN|1|113|Noble|41.3100464|-85.641652|02/14/1979|11/19/2014
446118|Wilshire|Populated Place|84626|U4|||18|IN|1|023|Clinton|40.2755921|-86.4886129|02/14/1979|
446119|Wilson|Populated Place|84662|U4|||18|IN|1|127|Porter|41.6197595|-87.1592014|02/14/1979|
446120|Wilson|Populated Place|84644|U6|||18|IN|1|019|Clark|38.4445081|-85.8296891|02/14/1979|
446163|Winamac|Populated Place|84734||5340|185340131|18|IN|1|131|Pulaski|41.0514299|-86.6030648|02/14/1979|11/19/2014
446166|Winchester|Populated Place|84752||5350|185350135|18|IN|1|135|Randolph|40.1719892|-84.9813549|02/14/1979|12/06/2013
446173|Windfall|Populated Place|84788|C4|5360|185360159|18|IN|1|159|Tipton|40.3630938|-85.9563738|02/14/1979|
446175|Windsor|Populated Place|84842|U6|||18|IN|1|135|Randolph|40.1544887|-85.2127456|02/14/1979|
446178|Winfield|Populated Place|84878|P1|||18|IN|1|089|Lake|41.4053145|-87.2753119|02/14/1979|11/19/2014
446183|Wingate|Populated Place|84914|P1|5370|185370107|18|IN|1|107|Montgomery|40.1722616|-87.072786|02/14/1979|11/19/2014
446187|Winona|Populated Place|84932|U6|||18|IN|1|149|Starke|41.2361527|-86.5694557|02/14/1979|
446188|Winona Lake|Populated Place|84950|P1|5380|185380085|18|IN|1|085|Kosciusko|41.2272668|-85.8219345|02/14/1979|11/19/2014
446190|Winslow|Populated Place|84968|P1|5390|185390125|18|IN|1|125|Pike|38.382272|-87.2127863|02/14/1979|03/20/2008
446200|Winthrop|Populated Place|84986|U6|||18|IN|1|171|Warren|40.3700368|-87.2339003|02/14/1979|
446203|Wirt|Populated Place|85004|U6|||18|IN|1|077|Jefferson|38.8095025|-85.4535712|02/14/1979|
446210|Wiser|Populated Place|85010|U6|||18|IN|1|109|Morgan|39.6122686|-86.293602|02/14/1979|
446221|Witmer Manor|Populated Place|85022|U6|||18|IN|1|087|LaGrange|41.53755|-85.3863679|02/14/1979|
446226|Witts Station|Populated Place|85050|U6|||18|IN|1|161|Union|39.7122714|-84.8616256|02/14/1979|
446230|Wolcott|Populated Place|85058|P1|5400|185400181|18|IN|1|181|White|40.7580949|-87.0416838|02/14/1979|03/20/2008
446259|Wolff|Populated Place|85094|U6|||18|IN|1|109|Morgan|39.4331032|-86.3952717|02/14/1979|
446260|Wolfington|Populated Place|85105|U6|||18|IN|1|097|Marion|39.8305977|-86.2163781|02/14/1979|
446280|Woodburn|Populated Place|85184|P1|5418|185418003|18|IN|1|003|Allen|41.1253271|-84.8532963|02/14/1979|03/20/2008
446281|Woodbury|Populated Place|85202|U6|5415|185415059|18|IN|1|059|Hancock|39.9086511|-85.8949808|02/14/1979|
446283|Woodcrest|Populated Place|85220|U6|||18|IN|1|109|Morgan|39.4375476|-86.3947161|02/14/1979|
446284|Woodgate|Populated Place|85256|U6|||18|IN|1|167|Vigo|39.3847604|-87.3852973|02/14/1979|
446288|Woodland Park|Populated Place|85346|U6|||18|IN|1|035|Delaware|40.1967102|-85.3080253|02/14/1979|
446289|Woodland Park|Populated Place|85364|U6|||18|IN|1|087|LaGrange|41.5544945|-85.2396966|02/14/1979|
446297|Woodlawn Heights|Populated Place|85400|P1|5420|185420095|18|IN|1|095|Madison|40.1189304|-85.6935875|02/14/1979|03/20/2008
446301|Woodmar|Populated Place|85410|U6|||18|IN|1|089|Lake|41.5850356|-87.4903188|02/14/1979|
446303|Woodruff|Populated Place|85454|U6|||18|IN|1|087|LaGrange|41.5733834|-85.3288661|02/14/1979|11/19/2014
446316|Woodside Park|Populated Place|85480|U6|||18|IN|1|023|Clinton|40.290592|-86.5269466|02/14/1979|
446318|Woodstock|Populated Place|85508|U4|||18|IN|1|097|Marion|39.827542|-86.1847104|02/14/1979|
446320|Woodville|Populated Place|85526|U6|||18|IN|1|127|Porter|41.5628167|-87.0414201|02/14/1979|
446322|Woodville Hills|Populated Place|85544|U6|||18|IN|1|105|Monroe|39.1503261|-86.383326|02/14/1979|
446327|Wooster|Populated Place|85570|U6|||18|IN|1|143|Scott|38.7367245|-85.6927433|02/14/1979|
446328|Wooster|Populated Place|85562|U6|||18|IN|1|085|Kosciusko|41.2092115|-85.742765|02/14/1979|
446331|Worthington|Populated Place|85598|P1|5450|185450055|18|IN|1|055|Greene|39.1250444|-86.9794531|02/14/1979|03/20/2008
446346|Wyandot|Populated Place|85700|U6|||18|IN|1|157|Tippecanoe|40.3453137|-86.7494508|02/14/1979|
446348|Wyandotte|Populated Place|85710|U6|||18|IN|1|025|Crawford|38.2286763|-86.2946984|02/14/1979|
446358|Wynnedale|Populated Place|85742|P1|5460|185460097|18|IN|1|097|Marion|39.8311531|-86.1974887|02/14/1979|03/20/2008
446362|Yankee Town|Populated Place|85755|U6|||18|IN|1|161|Union|39.6956034|-84.9855175|02/14/1979|
446363|Yankeetown|Populated Place|85760|U6|||18|IN|1|173|Warrick|37.9175456|-87.2977822|02/14/1979|
446373|Yeagers Curve|Populated Place|85770|U6|||18|IN|1|007|Benton|40.6986487|-87.4391902|02/14/1979|
446374|Yeddo|Populated Place|85796|U6|||18|IN|1|045|Fountain|40.0114294|-87.2600106|02/14/1979|
446388|Yellowbanks|Populated Place|85832|U6|||18|IN|1|085|Kosciusko|41.3217131|-85.6788753|02/14/1979|
446390|Yeoman|Populated Place|85886|P1|5470|185470015|18|IN|1|015|Carroll|40.6678159|-86.7241762|02/14/1979|03/20/2008
446395|Yockey|Populated Place|85904|U6|||18|IN|1|093|Lawrence|38.7881073|-86.4930477|02/14/1979|
446396|Yoder|Populated Place|85922|U6|5476|185476003|18|IN|1|003|Allen|40.9311587|-85.1766374|02/14/1979|
446404|Yorktown|Populated Place|86084|P1|5480|185480035|18|IN|1|035|Delaware|40.1736547|-85.4941396|02/14/1979|03/20/2008
446407|Yorkville|Populated Place|86102|U6|||18|IN|1|029|Dearborn|39.2044987|-84.9674554|02/14/1979|11/19/2014
446409|Young|Populated Place|86120|U6|||18|IN|1|109|Morgan|39.6103243|-86.3374922|02/14/1979|
446410|Young America|Populated Place|86156|U6|5484|185484017|18|IN|1|017|Cass|40.5686489|-86.3466636|02/14/1979|
446419|Youngstown|Populated Place|86210|U6|||18|IN|1|167|Vigo|39.3622607|-87.3822416|02/14/1979|
446420|Yountsville|Populated Place|86282|U6|||18|IN|1|107|Montgomery|40.0247655|-86.9800081|02/14/1979|
446424|Zanesville|Populated Place|86318|P1|5498|185498179|18|IN|1|179|Wells|40.9172694|-85.280528|02/14/1979|03/20/2008
446424|Zanesville|Populated Place|86318|P1|5498|185498003|18|IN|2|003|Allen|40.9172694|-85.280528|02/14/1979|03/20/2008
446431|Zenas|Populated Place|86354|U6|||18|IN|1|079|Jennings|39.1200529|-85.4749663|02/14/1979|11/19/2014
446483|Zionsville|Populated Place|86372|P1|5490|185490011|18|IN|1|011|Boone|39.9508733|-86.261937|02/14/1979|11/19/2014
446487|Zoar|Populated Place|86408|U6|||18|IN|1|125|Pike|38.2692186|-87.0730563|02/14/1979|
446487|Zoar|Populated Place|86408|U6|||18|IN|2|037|Dubois|38.2692186|-87.0730563|02/14/1979|
446497|Zulu|Populated Place|86444|U6|||18|IN|1|003|Allen|41.0369931|-84.8921866|02/14/1979|11/19/2014
446543|Decatur|Populated Place|17074|P1|1180|181180001|18|IN|1|001|Adams|40.830603|-84.9291329|02/14/1979|03/20/2008
446655|Shamrock Lakes|Populated Place|68976|P1|4448|184448009|18|IN|1|009|Blackford|40.4111536|-85.4263609|10/01/1982|03/20/2008
446658|West Melcher|Populated Place|83006|U6|||18|IN|1|121|Parke|39.7889276|-87.3472382|10/01/1982|
446661|West Atherton|Populated Place|82340|U6|||18|IN|1|121|Parke|39.6089263|-87.3708518|10/01/1982|
446670|Jacksons|Populated Place|37638|U6|||18|IN|1|159|Tipton|40.3292044|-86.0610993|02/14/1979|
446682|Ben Davis|Populated Place|04654|U4|0318|180318097|18|IN|1|097|Marion|39.7480998|-86.2694341|10/01/1982|
446683|Pine Ridge|Populated Place|60048|U6|||18|IN|1|167|Vigo|39.5792023|-87.4916877|10/01/1982|
446700|Danes|Populated Place|16786|U6|||18|IN|1|017|Cass|40.7611511|-86.2611075|10/01/1982|
446707|Ridgeview|Populated Place|64386|U4|||18|IN|1|103|Miami|40.7614306|-86.0755481|10/01/1982|
446714|Stony Creek|Populated Place|73538|U6|||18|IN|1|087|LaGrange|41.5347718|-85.6499872|10/01/1982|
446716|Page|Populated Place|57627|U6|||18|IN|1|151|Steuben|41.68755|-84.8596816|10/01/1982|
446729|Antioch|Populated Place|01828|U6|||18|IN|1|055|Greene|39.0986542|-87.2375146|10/01/1982|
446730|Ridgeport|Populated Place|64368|U6|||18|IN|1|055|Greene|39.0456019|-86.8036153|10/01/1982|
446742|Bunker Hill|Populated Place|09154|U6|||18|IN|1|175|Washington|38.5736708|-85.8944151|10/01/1982|
446751|Rolling Acres|Populated Place|65610|U6|||18|IN|1|173|Warrick|38.0667135|-87.270839|10/01/1982|
